,CaseId,geometry,LATITUDE,LONGITUDE,Priority_Value,DN,days_elapsed,satisfaction_level,no_of_priority_areas,no_of_retail_licenses_vicinity,avg_compliance_percent,days_elapsed_last_inspection,Priority_Value_score,DN_score,days_elapsed_score,satisfaction_level_score,no_of_priority_areas_score,no_of_retail_licenses_vicinity_score,avg_compliance_percent_score,days_elapsed_last_inspection_score,Final_score_Visibility,Final_score_Impact,Total_score,Total_score_classes,OBJECTID,REGION,AMANACODE,AMANAARNAM,AMANAENAME,SHAPE_AREA,SHAPE_LEN,index_right
687,INC-22-06-076050,POINT (890853.1780967708 2028697.7496331693),18.312251,42.69657,2,6499,123,0,0,0,0.0,0,0.5,0.16,0.12,0.33,0.0,0.0,0.0,0.0,0.16,0.25,22.01,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
688,INC-22-10-062767,POINT (647792.6514579866 2392958.4404620705),21.633661457,40.428062752,2,237,6,-1,0,0,0.0,0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.58,22.01,Medium (10%-40%),4242,منطقة مكة المكرمة,016,أمانة محافظة الطائف,Taif Municipality,7.75582134247,16.0826012511,14
689,INC-22-10-058163,POINT (834223.9572462505 2100811.044803449),18.9726332,42.1737199,2,70,7,-1,0,0,0.0,0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.58,21.97,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
690,INC-22-04-066151,POINT (1564822.7479242694 2850277.9006560696),25.388218288,49.5477305,2,304,190,0,0,35,0.0,0,0.5,0.0,0.19,0.33,0.0,0.09,0.0,0.0,0.16,0.25,21.97,Medium (10%-40%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
691,INC-22-04-002374,POINT (523056.4145567776 2364259.312893138),21.380350352,39.222416073,2,516,200,0,0,6,0.0,0,0.5,0.01,0.27,0.33,0.0,0.01,0.0,0.0,0.16,0.25,21.96,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
692,INC-22-08-093712,POINT (718884.5358152422 2115976.450828661),19.125138102,41.080864146,2,8310,62,0,0,18,0.0,0,0.5,0.21,0.04,0.33,0.0,0.04,0.0,0.0,0.16,0.25,21.86,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
693,INC-22-03-125462,POINT (343609.57600101555 3463431.4865004546),31.294732426,37.356850477,2,389,205,0,0,0,0.0,0,0.5,0.0,0.28,0.33,0.0,0.0,0.0,0.0,0.16,0.25,21.85,Medium (10%-40%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
694,INC-22-03-138333,POINT (859027.4663123358 1981849.56021913),17.895148871,42.387836344,2,302,202,0,0,4,0.0,0,0.5,0.0,0.28,0.33,0.0,0.01,0.0,0.0,0.15,0.25,21.77,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
695,INC-22-06-035859,POINT (559019.4377702774 2705462.2384393383),24.461639821,39.582355209,2,4016,131,0,0,28,0.0,0,0.5,0.08,0.13,0.33,0.0,0.07,0.0,0.0,0.15,0.25,21.74,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
696,INC-22-03-124210,POINT (606759.4866354483 2373211.9255851097),21.458213267,40.030373298,2,287,205,0,0,0,0.0,0,0.5,0.0,0.28,0.33,0.0,0.0,0.0,0.0,0.15,0.25,21.72,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
697,INC-22-09-183911,POINT (1570910.275482255 2847873.199398487),25.362548344,49.605329074,2,10025,19,0,0,9,0.0,0,0.5,0.25,0.01,0.33,0.0,0.02,0.0,0.0,0.15,0.25,21.68,Medium (10%-40%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
698,INC-22-04-005459,POINT (857272.9636144568 1974294.0583237398),17.8272625,42.3700156,2,434,200,0,0,1,0.0,0,0.5,0.01,0.27,0.33,0.0,0.0,0.0,0.0,0.15,0.25,21.6,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
699,INC-22-07-019868,POINT (468331.7652041252 3504583.2976604835),31.676100671,38.665897991,2,6239,105,0,0,8,0.0,0,0.5,0.16,0.11,0.33,0.0,0.02,0.0,0.0,0.15,0.25,21.6,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
700,INC-22-04-005457,POINT (857477.0569150483 1974359.9218825574),17.827823582,42.371949482,2,434,200,0,0,0,0.0,0,0.5,0.01,0.27,0.33,0.0,0.0,0.0,0.0,0.15,0.25,21.57,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
701,INC-22-03-137865,POINT (479249.2417383617 2627990.9766983553),23.762894971,38.796354958,2,101,202,0,0,0,0.0,0,0.5,0.0,0.28,0.33,0.0,0.0,0.0,0.0,0.15,0.25,21.48,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
702,INC-22-03-135406,POINT (815655.5386540825 2051607.2187995063),18.531480009,41.989744082,2,9,202,0,0,0,0.0,0,0.5,0.0,0.28,0.33,0.0,0.0,0.0,0.0,0.15,0.25,21.46,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
703,INC-22-10-030074,POINT (1578347.3654999477 2854767.2097897637),25.418409645,49.683415618,3,1035,12,0,0,20,0.0,0,1.0,0.01,0.01,0.33,0.0,0.04,0.0,0.0,0.03,0.5,21.36,Medium (10%-40%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
704,INC-22-09-187323,POINT (530897.1970376925 2365549.617765774),21.391891101,39.298075922,3,874,19,0,0,17,0.0,0,1.0,0.01,0.01,0.33,0.0,0.03,0.0,0.0,0.03,0.5,21.23,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
705,INC-22-09-067401,POINT (718939.138182273 2116012.564959801),19.125458398,41.081387065,2,8310,37,0,0,18,0.0,0,0.5,0.21,0.02,0.33,0.0,0.04,0.0,0.0,0.15,0.25,21.11,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
706,INC-22-10-061092,POINT (879463.2937479217 2018962.681347509),18.226490326,42.58719883,3,1155,7,0,0,19,0.0,0,1.0,0.01,0.0,0.33,0.0,0.04,0.0,0.0,0.03,0.5,21.09,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
707,INC-22-10-045423,POINT (1565146.0598363592 2850358.907150537),25.3887082,49.5509533,3,602,9,0,0,22,0.0,0,1.0,0.01,0.0,0.33,0.0,0.04,0.0,0.0,0.03,0.5,21.07,Medium (10%-40%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
708,INC-22-10-067342,POINT (526670.8575439819 2367484.6056780573),21.40944147,39.257333896,3,668,5,0,0,22,0.0,0,1.0,0.01,0.0,0.33,0.0,0.04,0.0,0.0,0.03,0.5,21.05,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
709,INC-22-06-052670,POINT (1607753.909876786 2970574.0388623136),26.423374695,50.067155175,1,13885,127,0,0,1,0.0,0,0.0,0.35,0.13,0.33,0.0,0.0,0.0,0.0,0.26,0.0,20.94,Medium (10%-40%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
710,INC-22-09-105071,POINT (1347109.9937787382 2697036.607813035),24.158253044,47.31921427,1,11379,33,0,0,65,0.0,0,0.0,0.29,0.02,0.33,0.0,0.17,0.0,0.0,0.26,0.0,20.86,Medium (10%-40%),4229,منطقة الرياض,004,أمانة منطقة الرياض,Alriyadh Municipality,33.5501795939,30.1679480228,1
711,INC-22-08-091550,POINT (770409.6407785602 3052507.9474982177),27.569500635,41.738820747,3,409,62,0,0,0,0.0,0,1.0,0.01,0.04,0.33,0.0,0.0,0.0,0.0,0.03,0.5,20.8,Medium (10%-40%),4231,منطقة حائل,012,أمانة منطقة حائل,Hail Municipality,10.5062556261,16.6949061644,3
712,INC-22-10-063981,POINT (523662.67520128854 2388047.9527610536),21.595274149,39.228599774,3,1616,6,0,0,7,0.0,0,1.0,0.03,0.0,0.33,0.0,0.01,0.0,0.0,0.02,0.5,20.74,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
713,INC-22-10-061234,POINT (1571707.9296302123 2847394.594362344),25.357732385,49.612745717,3,1129,7,0,0,15,0.0,0,1.0,0.01,0.0,0.33,0.0,0.03,0.0,0.0,0.02,0.5,20.73,Medium (10%-40%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
714,INC-22-08-101024,POINT (685086.490860643 3419509.134557233),30.894435111,40.936461724,3,5,61,0,0,3,0.0,0,1.0,0.0,0.04,0.33,0.0,0.0,0.0,0.0,0.02,0.5,20.72,Medium (10%-40%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
715,INC-22-05-139877,POINT (559045.8250112422 2705208.075624732),24.459343404,39.582605007,2,4016,141,0,0,20,0.0,0,0.5,0.08,0.14,0.33,0.0,0.04,0.0,0.0,0.14,0.25,20.7,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
716,INC-22-08-110901,POINT (765966.0868135883 3060378.217439804),27.641352975,41.695592925,3,63,59,0,0,3,0.0,0,1.0,0.0,0.04,0.33,0.0,0.0,0.0,0.0,0.02,0.5,20.67,Medium (10%-40%),4231,منطقة حائل,012,أمانة منطقة حائل,Hail Municipality,10.5062556261,16.6949061644,3
717,INC-22-04-025594,POINT (742699.6632659206 2099438.8908359455),18.973099871,41.305073351,2,1273,196,0,0,21,0.0,0,0.5,0.02,0.2,0.33,0.0,0.04,0.0,0.0,0.14,0.25,20.65,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
718,INC-22-09-059914,POINT (937635.8474103293 2004586.558258878),18.08581929,43.133087462,2,1656,37,0,0,11,4.0,57,0.5,0.03,0.02,0.33,0.0,0.02,0.07,0.15,0.12,0.29,20.61,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
719,INC-22-10-063488,POINT (894558.369563787 2029089.8832727002),18.3151061,42.731634,2,10112,6,0,0,1,0.0,0,0.5,0.25,0.0,0.33,0.0,0.0,0.0,0.0,0.14,0.25,20.55,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
720,INC-22-03-110066,POINT (1561716.9909880948 3032719.967766491),27.009612161,49.665589929,1,7399,208,0,0,0,0.0,0,0.0,0.19,0.28,0.33,0.0,0.0,0.0,0.0,0.26,0.0,20.55,Medium (10%-40%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
721,INC-22-10-067504,POINT (901455.9177006334 2019481.4921502771),18.2271672,42.7948781,3,366,5,0,0,19,0.0,0,1.0,0.0,0.0,0.33,0.0,0.04,0.0,0.0,0.02,0.5,20.52,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
722,INC-21-11-046429,POINT (976846.7091971128 2163234.0446589584),19.506888558,43.540830506,1,32,342,0,0,0,0.0,0,0.0,0.0,0.47,0.33,0.0,0.0,0.0,0.0,0.26,0.0,20.48,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
723,INC-22-10-048481,POINT (518440.41923881794 2390574.2229929157),21.618160524,39.178176895,2,8536,8,0,0,19,0.0,0,0.5,0.21,0.0,0.33,0.0,0.04,0.0,0.0,0.14,0.25,20.45,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
724,INC-22-09-030353,POINT (1609536.2622464166 2970214.361532295),26.418812006,50.084386356,1,17279,43,0,0,4,0.0,0,0.0,0.43,0.03,0.33,0.0,0.01,0.0,0.0,0.26,0.0,20.44,Medium (10%-40%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
725,INC-22-10-052335,POINT (1566929.5898178294 2847531.312204609),25.362342631,49.566173194,2,9624,7,0,0,4,0.0,0,0.5,0.24,0.0,0.33,0.0,0.01,0.0,0.0,0.14,0.25,20.23,Medium (10%-40%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
726,INC-22-10-067329,POINT (630475.2204471105 2970762.786764226),26.852399293,40.3132941,3,371,5,0,0,15,0.0,0,1.0,0.0,0.0,0.33,0.0,0.03,0.0,0.0,0.02,0.5,20.18,Medium (10%-40%),4231,منطقة حائل,012,أمانة منطقة حائل,Hail Municipality,10.5062556261,16.6949061644,3
727,INC-22-10-068254,POINT (521809.65743924584 2397176.109735563),21.677769792,39.210817922,3,253,6,0,0,15,0.0,0,1.0,0.0,0.0,0.33,0.0,0.03,0.0,0.0,0.02,0.5,20.16,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
728,INC-22-09-006344,POINT (832948.1767001231 2094266.1991616748),18.91378021,42.160506248,3,113,47,0,0,0,0.0,0,1.0,0.0,0.03,0.33,0.0,0.0,0.0,0.0,0.02,0.5,20.15,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
729,INC-22-04-010269,POINT (600485.1845226901 2374039.429298905),21.466050785,39.969874062,2,2260,199,0,0,0,0.0,0,0.5,0.04,0.2,0.33,0.0,0.0,0.0,0.0,0.13,0.25,20.14,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
730,INC-22-10-058442,POINT (572617.6456930281 2390208.785212524),21.613474498,39.701618962,3,697,6,0,0,11,0.0,0,1.0,0.01,0.0,0.33,0.0,0.02,0.0,0.0,0.02,0.5,20.13,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
731,INC-22-09-007728,POINT (415145.1334498546 2656148.0210444788),24.015084138,38.165648952,3,113,46,0,0,0,0.0,0,1.0,0.0,0.03,0.33,0.0,0.0,0.0,0.0,0.02,0.5,20.12,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
732,INC-22-10-060545,POINT (755397.4074530823 2188969.5869361726),19.779944763,41.437594639,3,812,6,0,0,9,0.0,0,1.0,0.01,0.0,0.33,0.0,0.02,0.0,0.0,0.02,0.5,20.02,Medium (10%-40%),4243,منطقة الباحة,014,أمانة منطقة الباحة,Al Baha Municipality,0.904916881013,4.98312937311,15
733,INC-22-09-131368,POINT (742591.6969914527 2074578.3273975488),18.748609686,41.300983317,3,439,29,0,0,3,0.0,0,1.0,0.01,0.02,0.33,0.0,0.0,0.0,0.0,0.02,0.5,19.99,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
734,INC-22-10-068559,POINT (511749.3392126891 2406866.1219872786),21.765412692,39.113641187,3,763,5,0,0,9,0.0,0,1.0,0.01,0.0,0.33,0.0,0.02,0.0,0.0,0.01,0.5,19.98,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
735,INC-22-08-186976,POINT (1560831.4788813558 3031770.981522653),27.001864313,49.656015448,1,14498,49,0,0,23,0.0,0,0.0,0.36,0.03,0.33,0.0,0.06,0.0,0.0,0.25,0.0,19.96,Medium (10%-40%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
736,INC-22-10-049793,POINT (591941.3671296476 2366322.2490295246),21.396790868,39.88699642,2,9585,7,0,0,0,0.0,0,0.5,0.24,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.25,19.96,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
737,INC-21-11-093787,POINT (597444.8196847141 2380745.559803609),21.526800837,39.940921292,1,93,333,0,0,0,0.0,0,0.0,0.0,0.45,0.33,0.0,0.0,0.0,0.0,0.25,0.0,19.95,Medium (10%-40%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
738,INC-22-10-054136,POINT (518504.08388420095 2391011.706432084),21.6221125,39.1787969,2,8536,7,0,0,13,0.0,0,0.5,0.21,0.0,0.33,0.0,0.03,0.0,0.0,0.13,0.25,19.92,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
739,INC-22-10-052181,POINT (823653.6648705633 2053227.043755338),18.544885701,42.065680622,3,590,7,0,0,9,0.0,0,1.0,0.01,0.0,0.33,0.0,0.02,0.0,0.0,0.01,0.5,19.91,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
740,INC-22-10-022743,POINT (526820.1802782489 2375964.313355868),21.486054064,39.258909813,2,5820,13,0,0,32,0.0,0,0.5,0.15,0.01,0.33,0.0,0.08,0.0,0.0,0.13,0.25,19.77,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
741,INC-22-10-065377,POINT (1569394.5603706404 2852593.006142797),25.40552,49.5942198,2,9409,6,0,0,0,0.0,0,0.5,0.24,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.25,19.75,Medium (10%-40%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
742,INC-22-10-063642,POINT (566794.5690349025 2700320.377795073),24.4148878,39.6588287,3,597,6,0,0,7,0.0,0,1.0,0.01,0.0,0.33,0.0,0.01,0.0,0.0,0.01,0.5,19.73,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
743,INC-22-04-112032,POINT (904821.8277299554 2014605.883322747),18.1825656,42.8256821,2,1441,183,0,0,16,0.0,0,0.5,0.02,0.19,0.33,0.0,0.03,0.0,0.0,0.13,0.25,19.72,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
744,INC-22-09-187532,POINT (529579.6210118183 2840276.5340357604),25.67997216,39.294771742,3,444,18,0,0,4,0.0,0,1.0,0.01,0.01,0.33,0.0,0.01,0.0,0.0,0.01,0.5,19.72,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
745,INC-22-08-020264,POINT (938008.624765675 2005538.6563985285),18.094326918,43.136802837,2,388,75,0,0,7,4.714285714285708,41,0.5,0.0,0.08,0.33,0.0,0.01,0.09,0.11,0.11,0.29,19.69,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
746,INC-22-04-045281,POINT (560985.0234421784 2715100.3409417667),24.548607377,39.602163722,2,1784,193,0,0,2,0.0,0,0.5,0.03,0.2,0.33,0.0,0.0,0.0,0.0,0.13,0.25,19.59,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
747,INC-22-10-069485,POINT (808171.7191979252 2030101.7890595132),18.338470298,41.915651746,3,1401,5,0,0,1,0.0,0,1.0,0.02,0.0,0.33,0.0,0.0,0.0,0.0,0.01,0.5,19.58,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
748,INC-22-10-068533,POINT (651432.7778320666 2750883.8532689875),24.8654631,40.498936461,3,778,5,0,0,6,0.0,0,1.0,0.01,0.0,0.33,0.0,0.01,0.0,0.0,0.01,0.5,19.56,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
749,INC-22-10-062479,POINT (871424.0841822135 2016830.6312109227),18.2086633,42.5109214,2,8667,6,0,0,7,0.0,0,0.5,0.22,0.0,0.33,0.0,0.01,0.0,0.0,0.13,0.25,19.53,Medium (10%-40%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
750,INC-22-10-066427,POINT (528854.1266981688 2370924.0208088304),21.440483221,39.27845791,3,380,5,0,0,7,0.0,0,1.0,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.01,0.5,19.49,Medium (10%-40%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
751,INC-22-10-063842,POINT (873129.5922647425 1924404.8749204667),17.374530492,42.510665618,3,222,6,0,0,7,0.0,0,1.0,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.01,0.5,19.46,Medium (10%-40%),4236,منطقة جازان,009,أمانة منطقة جازان,Jazan Municipality,1.08661786204,15.6986550278,8
752,INC-22-10-050854,POINT (555499.5773267263 2711062.726004201),24.512349287,39.547844418,3,1088,7,0,0,0,0.0,0,1.0,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.01,0.5,19.41,Medium (10%-40%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
753,INC-22-10-062986,POINT (756164.5411005277 2216597.637969811),20.029284772,41.448748041,3,895,6,0,0,2,0.0,0,1.0,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.01,0.5,19.41,Medium (10%-40%),4243,منطقة الباحة,014,أمانة منطقة الباحة,Al Baha Municipality,0.904916881013,4.98312937311,15
